reservation_date,country_from,reserved_room_type,customer_type
7/30/2015,PRT,D,Transient
7/31/2015,PRT,A,Contract
7/31/2015,PRT,E,Transient
7/31/2015,PRT,F,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,D,Transient
7/31/2015,PRT,D,Transient
7/31/2015,PRT,A,Transient-Party
7/31/2015,PRT,A,Transient
7/31/2015,PRT,D,Transient-Party
7/31/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,D,Transient-Party
7/31/2015,PRT,A,Transient
7/31/2015,PRT,E,Transient
7/31/2015,PRT,H,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,PRT,D,Transient
7/31/2015,PRT,A,Transient
7/31/2015,IRL,A,Transient
7/31/2015,PRT,G,Transient
7/31/2015,PRT,A,Transient
7/31/2015,NLD,D,Transient
7/31/2015,BEL,E,Transient
7/31/2015,IRL,E,Contract
8/1/2015,PRT,A,Transient
8/1/2015,PRT,A,Transient-Party
8/1/2015,PRT,A,Transient-Party
8/1/2015,PRT,D,Transient
8/1/2015,PRT,F,Transient-Party
8/1/2015,PRT,A,Transient
8/1/2015,PRT,F,Transient-Party
8/1/2015,PRT,G,Transient-Party
8/1/2015,PRT,G,Transient
8/1/2015,PRT,D,Transient
8/1/2015,PRT,D,Transient
8/1/2015,PRT,C,Transient
8/1/2015,ESP,A,Transient
8/1/2015,PRT,A,Transient
8/1/2015,PRT,C,Transient
8/1/2015,PRT,G,Transient
8/1/2015,PRT,A,Transient
8/1/2015,PRT,D,Transient
8/1/2015,PRT,A,Transient
8/1/2015,PRT,A,Transient
8/1/2015,PRT,E,Transient
8/1/2015,PRT,A,Transient
8/1/2015,PRT,D,Transient
8/1/2015,PRT,E,Transient
8/1/2015,PRT,C,Transient
8/1/2015,PRT,D,Transient
8/1/2015,PRT,C,Transient
8/1/2015,PRT,A,Transient
8/2/2015,PRT,A,Transient
8/2/2015,PRT,A,Transient
8/2/2015,PRT,E,Transient
8/2/2015,PRT,E,Transient
8/2/2015,PRT,E,Transient
8/2/2015,PRT,A,Transient
8/2/2015,PRT,D,Transient
8/2/2015,PRT,A,Transient
8/2/2015,ESP,C,Transient
8/2/2015,IRL,D,Transient
8/2/2015,PRT,A,Transient
8/2/2015,PRT,D,Contract
8/3/2015,PRT,C,Transient
8/3/2015,PRT,C,Transient
8/3/2015,PRT,D,Transient
8/3/2015,PRT,D,Contract
8/3/2015,PRT,D,Transient
8/3/2015,PRT,C,Contract
8/3/2015,IRL,D,Transient
8/3/2015,PRT,A,Transient
8/3/2015,GBR,E,Contract
8/3/2015,PRT,A,Transient
8/3/2015,PRT,A,Transient
8/4/2015,PRT,A,Transient
8/4/2015,PRT,D,Transient
8/4/2015,PRT,A,Transient
8/4/2015,PRT,F,Transient
8/4/2015,PRT,A,Transient
8/4/2015,PRT,C,Transient-Party
8/4/2015,PRT,C,Transient-Party
8/4/2015,PRT,D,Transient
8/4/2015,ESP,D,Transient
8/4/2015,PRT,D,Transient
8/4/2015,ESP,A,Transient-Party
8/4/2015,ESP,A,Transient
8/4/2015,PRT,A,Transient-Party
8/4/2015,RUS,D,Transient
8/5/2015,PRT,D,Transient
8/5/2015,PRT,D,Transient
8/5/2015,PRT,D,Transient
8/5/2015,ESP,A,Transient
8/5/2015,PRT,L,Transient
8/5/2015,PRT,A,Transient
8/5/2015,PRT,D,Transient
8/5/2015,ESP,A,Transient
8/5/2015,PRT,A,Transient
8/5/2015,PRT,E,Transient
8/5/2015,PRT,D,Transient
8/5/2015,PRT,A,Transient
8/5/2015,PRT,A,Transient
8/5/2015,PRT,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,FRA,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,PRT,E,Transient-Party
8/6/2015,ESP,G,Transient
8/6/2015,PRT,E,Transient
8/6/2015,GBR,D,Transient
8/6/2015,PRT,A,Transient
8/6/2015,PRT,D,Transient
8/6/2015,ROU,A,Transient
8/6/2015,RUS,D,Transient
8/6/2015,ESP,D,Transient
8/6/2015,IRL,G,Transient
8/7/2015,PRT,E,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,H,Transient
8/7/2015,IND,D,Transient
8/7/2015,PRT,D,Transient
8/7/2015,PRT,D,Transient
8/7/2015,GBR,A,Transient
8/7/2015,PRT,D,Transient
8/7/2015,PRT,E,Transient
8/7/2015,PRT,G,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,D,Transient
8/7/2015,ESP,A,Transient-Party
8/7/2015,IRL,E,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,C,Transient
8/7/2015,PRT,C,Transient
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,D,Transient
8/7/2015,NLD,A,Transient
8/8/2015,CHN,A,Transient
8/8/2015,PRT,E,Transient
8/8/2015,PRT,A,Transient
8/8/2015,CHE,G,Transient
8/8/2015,ESP,E,Transient
8/8/2015,PRT,C,Transient
8/8/2015,PRT,A,Transient
8/8/2015,USA,D,Transient
8/8/2015,ESP,A,Transient
8/8/2015,FRA,G,Transient
8/8/2015,PRT,A,Transient
8/8/2015,PRT,D,Transient
8/8/2015,PRT,D,Transient
8/8/2015,PRT,D,Transient
8/8/2015,PRT,A,Transient
8/8/2015,PRT,G,Transient
8/8/2015,PRT,C,Transient
8/8/2015,PRT,C,Transient
8/8/2015,PRT,F,Transient
8/8/2015,PRT,A,Transient
8/8/2015,PRT,D,Transient
8/8/2015,PRT,A,Transient
8/8/2015,PRT,A,Transient
8/8/2015,IRL,A,Contract
8/8/2015,PRT,A,Transient
8/8/2015,PRT,A,Transient
8/8/2015,PRT,E,Transient
8/8/2015,FRA,D,Transient
8/9/2015,PRT,G,Transient
8/9/2015,PRT,A,Transient
8/9/2015,PRT,D,Transient
8/9/2015,PRT,D,Transient
8/9/2015,PRT,E,Transient
8/9/2015,FRA,E,Transient
8/9/2015,USA,D,Transient
8/9/2015,CN,D,Transient
8/9/2015,PRT,A,Transient
8/9/2015,PRT,A,Transient
8/9/2015,MEX,D,Transient
8/9/2015,PRT,A,Transient
8/9/2015,PRT,E,Transient
8/9/2015,PRT,A,Transient
8/9/2015,ESP,C,Transient
8/9/2015,GBR,A,Transient
8/9/2015,PRT,A,Transient
8/9/2015,PRT,G,Transient
8/9/2015,GBR,A,Transient
8/9/2015,PRT,D,Transient
8/9/2015,GBR,A,Transient
8/9/2015,PRT,A,Transient-Party
8/9/2015,PRT,A,Transient-Party
8/10/2015,PRT,D,Transient
8/10/2015,PRT,E,Transient
8/10/2015,PRT,D,Transient
8/10/2015,RUS,E,Transient
8/10/2015,PRT,A,Transient
8/10/2015,USA,A,Transient
8/10/2015,PRT,E,Transient
8/10/2015,ESP,D,Transient
8/10/2015,PRT,D,Transient
8/10/2015,ESP,A,Transient
8/10/2015,PRT,A,Transient
8/10/2015,PRT,G,Transient
8/10/2015,PRT,F,Transient
8/10/2015,PRT,D,Transient
8/10/2015,PRT,A,Transient
8/10/2015,PRT,G,Transient
8/10/2015,PRT,H,Transient
8/10/2015,PRT,E,Transient
8/10/2015,PRT,A,Transient
8/10/2015,PRT,F,Transient
8/10/2015,PRT,F,Transient
8/10/2015,IRL,D,Transient
8/11/2015,PRT,E,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,D,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,E,Transient
8/11/2015,PRT,A,Transient
8/11/2015,IRL,D,Transient
8/11/2015,PRT,C,Transient
8/11/2015,PRT,G,Transient
8/11/2015,PRT,D,Transient-Party
8/11/2015,PRT,D,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,D,Transient-Party
8/11/2015,PRT,D,Transient
8/11/2015,PRT,D,Transient
8/11/2015,RUS,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,D,Transient
8/11/2015,PRT,E,Transient
8/11/2015,IRL,D,Transient
8/11/2015,PRT,E,Transient
8/11/2015,GBR,C,Transient
8/11/2015,PRT,A,Transient
8/11/2015,PRT,A,Transient
8/12/2015,PRT,A,Transient-Party
8/12/2015,PRT,E,Transient
8/12/2015,PRT,G,Transient-Party
8/12/2015,FRA,A,Transient
8/12/2015,PRT,G,Transient
8/12/2015,PRT,D,Transient
8/12/2015,PRT,D,Transient
8/12/2015,PRT,D,Transient
8/12/2015,PRT,E,Transient
8/12/2015,PRT,A,Transient-Party
8/12/2015,FRA,A,Transient-Party
8/12/2015,FRA,A,Transient-Party
8/12/2015,PRT,A,Transient
8/12/2015,PRT,A,Transient
8/13/2015,FRA,A,Transient
8/13/2015,CN,E,Transient
8/13/2015,IRL,A,Transient
8/13/2015,PRT,E,Transient
8/13/2015,PRT,A,Transient
8/13/2015,PRT,A,Transient
8/13/2015,ESP,D,Contract
8/13/2015,PRT,A,Transient
8/13/2015,RUS,C,Transient
8/13/2015,PRT,A,Transient
8/13/2015,ESP,E,Transient
8/13/2015,GBR,A,Transient
8/13/2015,PRT,E,Transient
8/13/2015,PRT,A,Transient
8/13/2015,ESP,D,Transient
8/13/2015,PRT,D,Transient
8/13/2015,PRT,D,Transient-Party
8/13/2015,PRT,D,Transient
8/13/2015,PRT,A,Transient
8/13/2015,PRT,A,Contract
8/14/2015,PRT,D,Transient
8/14/2015,CHE,G,Transient
8/14/2015,PRT,A,Transient
8/14/2015,PRT,D,Transient-Party
8/14/2015,PRT,A,Transient
8/14/2015,CHN,D,Transient-Party
8/14/2015,ESP,A,Transient
8/14/2015,ESP,E,Transient
8/14/2015,PRT,G,Transient
8/14/2015,PRT,E,Transient
8/14/2015,ESP,A,Transient
8/14/2015,PRT,A,Transient
8/14/2015,PRT,A,Transient
8/14/2015,PRT,D,Transient
8/14/2015,PRT,A,Transient
8/14/2015,PRT,F,Transient
8/14/2015,PRT,D,Transient
8/14/2015,ESP,D,Transient
8/14/2015,PRT,D,Transient-Party
8/14/2015,PRT,C,Transient
8/14/2015,PRT,E,Transient
8/14/2015,NLD,A,Transient
8/14/2015,NLD,A,Transient
8/14/2015,PRT,C,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,D,Transient
8/15/2015,USA,G,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,E,Transient
8/15/2015,PRT,A,Transient
8/15/2015,ESP,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient-Party
8/15/2015,PRT,A,Transient
8/15/2015,PRT,D,Transient-Party
8/15/2015,PRT,A,Transient
8/15/2015,ESP,A,Transient
8/15/2015,PRT,D,Transient-Party
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,E,Transient
8/15/2015,PRT,C,Transient
8/15/2015,IRL,A,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,C,Transient
8/15/2015,PRT,D,Transient
8/15/2015,PRT,A,Transient
8/15/2015,PRT,E,Transient
8/16/2015,PRT,A,Transient-Party
8/16/2015,PRT,A,Transient
8/16/2015,PRT,E,Transient
8/16/2015,PRT,A,Transient-Party
8/16/2015,PRT,A,Transient-Party
8/16/2015,PRT,E,Transient
8/16/2015,GBR,A,Group
8/16/2015,PRT,A,Transient-Party
8/16/2015,PRT,A,Transient-Party
8/16/2015,BRA,A,Transient
8/16/2015,PRT,E,Transient
8/16/2015,PRT,E,Transient
8/16/2015,PRT,E,Transient
8/16/2015,PRT,A,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,E,Transient
8/16/2015,PRT,A,Transient
8/16/2015,PRT,A,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,D,Transient
8/16/2015,PRT,G,Transient
8/16/2015,PRT,A,Transient
8/16/2015,PRT,C,Transient
8/16/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,E,Transient-Party
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient-Party
8/17/2015,PRT,E,Transient
8/17/2015,GBR,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,IRL,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient-Party
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient-Party
8/17/2015,PRT,A,Transient
8/17/2015,PRT,A,Transient
8/18/2015,PRT,A,Transient
8/18/2015,PRT,E,Transient
8/18/2015,PRT,E,Transient
8/18/2015,PRT,A,Transient
8/18/2015,PRT,A,Transient
8/18/2015,PRT,E,Transient
8/18/2015,PRT,E,Transient
8/18/2015,PRT,E,Transient
8/18/2015,PRT,C,Transient
8/18/2015,CN,D,Transient
8/18/2015,PRT,C,Transient
8/18/2015,PRT,A,Transient-Party
8/18/2015,PRT,A,Transient-Party
8/18/2015,PRT,A,Transient
8/18/2015,PRT,D,Transient
8/18/2015,GBR,C,Transient
8/18/2015,PRT,A,Transient
8/18/2015,IRL,A,Transient
8/18/2015,IRL,D,Transient
8/19/2015,PRT,D,Transient
8/19/2015,ESP,A,Transient
8/19/2015,ESP,A,Transient
8/19/2015,PRT,D,Transient
8/19/2015,IRL,D,Transient
8/19/2015,POL,A,Transient
8/19/2015,ESP,A,Transient
8/19/2015,PRT,D,Transient
8/19/2015,PRT,D,Transient
8/19/2015,PRT,D,Transient
8/19/2015,PRT,A,Transient
8/19/2015,PRT,D,Transient
8/19/2015,GBR,D,Transient
8/19/2015,PRT,E,Transient
8/19/2015,PRT,D,Transient
8/20/2015,PRT,A,Transient
8/20/2015,PRT,E,Transient
8/20/2015,PRT,A,Transient
8/20/2015,USA,G,Transient
8/20/2015,GBR,A,Transient
8/20/2015,MAR,C,Transient
8/20/2015,PRT,A,Transient
8/20/2015,PRT,H,Transient
8/20/2015,PRT,A,Transient
8/20/2015,RUS,E,Transient
8/20/2015,PRT,D,Transient
8/21/2015,GBR,A,Transient
8/21/2015,ESP,A,Transient
8/21/2015,ESP,A,Transient
8/21/2015,ESP,A,Transient
8/21/2015,PRT,D,Transient
8/21/2015,PRT,A,Transient
8/21/2015,PRT,A,Transient
8/21/2015,PRT,A,Transient
8/21/2015,IRL,D,Transient
8/21/2015,FRA,A,Transient
8/21/2015,FRA,A,Transient
8/21/2015,PRT,D,Transient
8/21/2015,ESP,A,Transient
8/21/2015,PRT,A,Transient
8/21/2015,PRT,A,Transient
8/21/2015,CHE,A,Transient
8/21/2015,ESP,D,Transient
8/21/2015,IRL,D,Transient
8/21/2015,PRT,A,Transient
8/21/2015,ESP,D,Transient
8/21/2015,ESP,D,Transient
8/21/2015,IRL,A,Transient
8/21/2015,PRT,A,Transient
8/21/2015,IRL,D,Transient
8/21/2015,IRL,F,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,E,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,D,Transient
8/22/2015,ESP,A,Contract
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,H,Transient-Party
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,A,Transient-Party
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient-Party
8/22/2015,PRT,A,Transient
8/22/2015,PRT,A,Transient
8/22/2015,PRT,D,Transient
8/22/2015,PRT,C,Transient
8/23/2015,ESP,A,Transient
8/23/2015,ESP,E,Transient
8/23/2015,PRT,D,Transient
8/23/2015,PRT,H,Transient
8/23/2015,PRT,A,Transient
8/23/2015,PRT,A,Transient
8/23/2015,ESP,A,Transient
8/23/2015,PRT,H,Transient
8/23/2015,PRT,C,Transient
8/23/2015,FRA,A,Transient
8/23/2015,PRT,E,Transient
8/23/2015,PRT,A,Transient
8/23/2015,IRL,D,Contract
8/23/2015,PRT,A,Transient
8/23/2015,PRT,A,Transient
8/23/2015,IRL,A,Transient
8/23/2015,PRT,E,Transient
8/23/2015,PRT,A,Transient
8/23/2015,PRT,D,Transient
8/23/2015,PRT,A,Transient
8/23/2015,PRT,A,Transient
8/23/2015,PRT,A,Transient
8/23/2015,GBR,C,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,D,Transient
8/24/2015,ESP,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,D,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,A,Transient
8/24/2015,POL,E,Transient
8/24/2015,PRT,E,Transient
8/24/2015,PRT,C,Transient
8/24/2015,PRT,D,Transient
8/24/2015,PRT,A,Transient
8/24/2015,PRT,D,Transient
8/24/2015,PRT,D,Transient
8/24/2015,PRT,F,Transient
8/24/2015,PRT,F,Transient
8/24/2015,GBR,E,Transient
8/24/2015,PRT,C,Transient
8/24/2015,PRT,E,Transient
8/25/2015,ROU,E,Transient
8/25/2015,PRT,D,Transient
8/25/2015,PRT,E,Transient
8/25/2015,PRT,A,Transient
8/25/2015,PRT,A,Transient
8/25/2015,PRT,E,Transient
8/25/2015,PRT,E,Transient
8/25/2015,PRT,D,Transient
8/25/2015,PRT,F,Transient
8/25/2015,PRT,D,Transient
8/25/2015,ROU,G,Transient
8/25/2015,PRT,A,Transient
8/25/2015,PRT,A,Transient
8/26/2015,PRT,A,Transient
8/26/2015,ESP,G,Transient
8/26/2015,PRT,A,Transient-Party
8/26/2015,PRT,A,Transient
8/26/2015,PRT,A,Transient
8/26/2015,IRL,D,Transient
8/26/2015,PRT,E,Transient
8/26/2015,PRT,E,Transient
8/26/2015,PRT,A,Transient
8/26/2015,PRT,E,Transient
8/26/2015,PRT,G,Transient
8/26/2015,PRT,A,Transient
8/27/2015,PRT,D,Transient
8/27/2015,PRT,A,Transient
8/27/2015,PRT,D,Transient
8/27/2015,IRL,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,ESP,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,PRT,E,Transient
8/27/2015,PRT,D,Transient
8/27/2015,ESP,D,Contract
8/27/2015,NLD,D,Transient
8/27/2015,PRT,A,Transient
8/27/2015,IRL,D,Contract
8/27/2015,PRT,A,Transient
8/27/2015,PRT,A,Transient
8/27/2015,IRL,A,Contract
8/27/2015,GBR,C,Transient
8/27/2015,PRT,A,Transient
8/28/2015,ESP,A,Transient
8/28/2015,PRT,D,Transient-Party
8/28/2015,PRT,D,Transient-Party
8/28/2015,PRT,A,Transient
8/28/2015,PRT,H,Transient
8/28/2015,PRT,A,Transient
8/28/2015,BRA,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,D,Transient
8/28/2015,ESP,A,Transient
8/28/2015,BRA,C,Transient
8/28/2015,MAR,A,Transient
8/28/2015,PRT,G,Transient
8/28/2015,PRT,D,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,A,Transient-Party
8/28/2015,PRT,A,Transient-Party
8/28/2015,PRT,A,Transient
8/28/2015,CN,D,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,FRA,F,Transient
8/28/2015,PRT,E,Transient
8/28/2015,RUS,A,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,D,Transient
8/28/2015,PRT,A,Transient
8/28/2015,IRL,A,Transient
8/28/2015,PRT,C,Transient
8/28/2015,PRT,D,Transient
8/28/2015,ROU,A,Contract
8/28/2015,ESP,E,Transient
8/28/2015,GBR,F,Transient
8/28/2015,PRT,A,Transient
8/28/2015,PRT,H,Transient
8/28/2015,GBR,E,Transient
8/28/2015,PRT,D,Transient
8/28/2015,PRT,A,Transient
8/29/2015,PRT,E,Transient
8/29/2015,ESP,A,Transient
8/29/2015,PRT,A,Transient
8/29/2015,BRA,A,Transient
8/29/2015,PRT,A,Transient
8/29/2015,PRT,A,Transient
8/29/2015,PRT,A,Transient-Party
8/29/2015,PRT,A,Transient
8/29/2015,PRT,D,Transient
8/29/2015,PRT,A,Transient
8/29/2015,PRT,D,Transient
8/29/2015,PRT,A,Transient
8/29/2015,PRT,C,Transient
8/29/2015,PRT,A,Transient
8/29/2015,PRT,D,Transient
8/29/2015,PRT,E,Transient
8/29/2015,PRT,D,Transient
8/30/2015,PRT,A,Transient
8/30/2015,PRT,A,Transient
8/30/2015,PRT,A,Transient
8/30/2015,PRT,A,Transient
8/30/2015,NLD,A,Transient
8/30/2015,GBR,A,Transient
8/30/2015,GBR,D,Contract
8/30/2015,GBR,A,Transient
8/30/2015,IRL,E,Transient
8/30/2015,ROU,D,Transient
8/30/2015,ROU,D,Transient
8/30/2015,PRT,E,Transient
8/30/2015,PRT,G,Transient
8/30/2015,PRT,A,Transient
8/30/2015,PRT,E,Transient
8/30/2015,PRT,A,Transient
8/30/2015,FRA,F,Transient
8/30/2015,PRT,E,Transient
8/30/2015,PRT,A,Transient
8/31/2015,SWE,A,Transient
8/31/2015,PRT,A,Transient
8/31/2015,ITA,A,Transient
8/31/2015,BEL,A,Transient
8/31/2015,ESP,D,Transient
8/31/2015,FRA,D,Transient
8/31/2015,PRT,E,Transient
8/31/2015,SVN,A,Transient
8/31/2015,PRT,A,Transient
8/31/2015,PRT,A,Transient
8/31/2015,ESP,D,Transient
8/31/2015,ESP,A,Transient
8/31/2015,PRT,C,Transient
8/31/2015,PRT,E,Contract
8/31/2015,PRT,D,Transient
8/31/2015,PRT,D,Transient
8/31/2015,PRT,G,Transient
8/31/2015,PRT,A,Transient
8/31/2015,NLD,A,Transient
8/31/2015,IRL,E,Transient
8/31/2015,IRL,D,Transient
9/1/2015,PRT,C,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,A,Transient
9/1/2015,ESP,A,Transient
9/1/2015,PRT,C,Transient
9/1/2015,PRT,D,Transient
9/1/2015,PRT,E,Transient
9/1/2015,PRT,E,Transient
9/1/2015,PRT,C,Transient
9/1/2015,PRT,E,Transient
9/1/2015,PRT,D,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,D,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,D,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,D,Transient
9/1/2015,PRT,A,Transient
9/1/2015,ESP,A,Contract
9/1/2015,PRT,E,Transient
9/1/2015,GBR,A,Transient
9/1/2015,PRT,A,Transient
9/1/2015,PRT,E,Transient
9/1/2015,GBR,D,Transient
9/1/2015,PRT,E,Transient
9/1/2015,ESP,G,Transient-Party
9/1/2015,ESP,A,Transient-Party
9/1/2015,PRT,E,Transient
9/1/2015,PRT,A,Transient
9/1/2015,UKR,D,Transient
9/1/2015,GBR,E,Contract
9/2/2015,PRT,A,Transient
9/2/2015,PRT,E,Transient-Party
9/2/2015,PRT,D,Transient
9/2/2015,PRT,E,Transient-Party
9/2/2015,USA,D,Transient
9/2/2015,GBR,A,Transient
9/2/2015,GBR,A,Transient
9/2/2015,PRT,G,Transient
9/2/2015,IRL,A,Transient-Party
9/2/2015,PRT,G,Transient
9/2/2015,PRT,G,Transient
9/3/2015,ESP,A,Transient
9/3/2015,PRT,D,Transient
9/3/2015,ITA,A,Transient-Party
9/3/2015,SMR,A,Transient-Party
9/3/2015,ESP,A,Transient
9/3/2015,ITA,A,Transient-Party
9/3/2015,PRT,D,Transient
9/3/2015,ITA,A,Transient-Party
9/3/2015,ITA,A,Transient-Party
9/3/2015,PRT,A,Transient
9/3/2015,FRA,A,Transient-Party
9/3/2015,PRT,A,Group
9/3/2015,PRT,E,Contract
9/3/2015,PRT,A,Transient
9/3/2015,ESP,D,Contract
9/3/2015,PRT,E,Contract
9/3/2015,IRL,A,Transient-Party
9/3/2015,PRT,A,Transient
9/3/2015,PRT,D,Transient-Party
9/3/2015,ESP,E,Transient
9/3/2015,PRT,D,Transient-Party
9/3/2015,GBR,D,Contract
9/3/2015,IRL,D,Transient
9/3/2015,GBR,D,Contract
9/3/2015,ESP,D,Transient
9/3/2015,PRT,G,Transient
9/3/2015,GBR,D,Contract
9/4/2015,ITA,D,Transient
9/4/2015,PRT,A,Transient
9/4/2015,FRA,A,Transient
9/4/2015,ESP,D,Transient
9/4/2015,IRL,A,Transient-Party
9/4/2015,ESP,E,Transient
9/4/2015,PRT,G,Transient
9/4/2015,ESP,F,Transient
9/4/2015,PRT,E,Transient
9/4/2015,PRT,D,Transient
9/4/2015,PRT,D,Contract
9/4/2015,PRT,D,Contract
9/4/2015,PRT,D,Transient
9/4/2015,DEU,D,Contract
9/4/2015,ESP,D,Transient
9/4/2015,PRT,D,Contract
9/4/2015,PRT,A,Transient
9/4/2015,PRT,D,Transient
9/4/2015,ESP,E,Transient
9/4/2015,CHE,E,Transient
9/4/2015,PRT,C,Transient
9/4/2015,GBR,G,Transient
9/4/2015,ESP,A,Contract
9/4/2015,CHE,G,Transient
9/4/2015,PRT,A,Transient
9/4/2015,GBR,E,Transient
9/5/2015,PRT,E,Transient
9/5/2015,PRT,H,Transient
9/5/2015,PRT,E,Transient
9/5/2015,PRT,D,Transient
9/5/2015,PRT,D,Transient
9/5/2015,PRT,D,Transient
9/5/2015,PRT,A,Group
9/5/2015,GBR,F,Transient
9/5/2015,USA,E,Transient
9/5/2015,PRT,D,Transient
9/5/2015,PRT,E,Transient
9/5/2015,CN,A,Transient
9/5/2015,PRT,D,Transient
9/5/2015,GBR,D,Transient
9/5/2015,GBR,C,Contract
9/5/2015,PRT,G,Transient
9/5/2015,PRT,A,Transient
9/5/2015,ESP,A,Transient
9/5/2015,GBR,A,Transient
9/5/2015,PRT,E,Transient
9/5/2015,PRT,G,Transient
9/5/2015,PRT,C,Transient
9/5/2015,PRT,G,Transient
9/5/2015,PRT,E,Transient-Party
9/5/2015,PRT,E,Transient-Party
9/5/2015,SWE,E,Transient
9/5/2015,DEU,E,Transient
9/5/2015,GBR,D,Contract
9/6/2015,PRT,H,Transient
9/6/2015,PRT,A,Transient
9/6/2015,PRT,A,Transient
9/6/2015,PRT,A,Transient
9/6/2015,ESP,A,Transient
9/6/2015,PRT,A,Transient
9/6/2015,PRT,C,Transient
9/6/2015,PRT,A,Transient
9/6/2015,PRT,A,Transient
9/6/2015,PRT,F,Transient
9/6/2015,PRT,C,Contract
9/6/2015,ESP,A,Transient
9/6/2015,PRT,A,Transient
9/6/2015,ESP,A,Transient
9/6/2015,PRT,D,Transient
